time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.128763781248,0.0988045415863,51.9768011164,0.0931561209746,6.2208851564,0.0,0.357590700135,0.390636159136,2.60592224722,0.157432542456,-0.0636965476853,0.0,451.28075462756766,451.27051986097763,450.28312470100127,451.1550010626261
1.3800000000000008,0.151603622246,0.124323767119,52.1373702232,0.102641107614,6.21721355965,0.0,0.404118351426,0.460987793689,2.74590255056,0.15935186569,-0.056607650501,0.0,457.2487502087057,457.81055656426224,457.37783125628306,457.5535734870503
1.4400000000000008,0.17710852069,0.153950351701,52.3032537239,0.111915919175,6.21392750753,0.0,0.44634545561,0.527422939667,2.78331313047,0.142755778318,-0.0513215675673,0.0,424.98621085368507,425.43689182753224,427.3323088640765,425.93874729086355
1.5000000000000009,0.20544184717,0.188112606941,52.4746870264,0.120907494102,6.21071662273,0.0,0.498411231557,0.612225434301,2.93058754371,0.161213078937,-0.0583058198165,0.0,461.9318170903466,461.3789426121035,460.14700551115794,461.62578118913245
1.560000000000001,0.237033482118,0.227668117621,52.6557699438,0.13073341312,6.20734893277,0.0,0.554992149731,0.707322023019,3.10483266447,0.168429287822,-0.0520958934754,0.0,470.80214438915976,471.2804154201381,469.8336815238811,470.41673813322257
1.620000000000001,0.271952165472,0.27290897468,52.8454343537,0.140680456191,6.2050655907,0.0,0.609204423719,0.80168964575,3.21678528246,0.15989441198,-0.0190703637211,0.0,450.5299523095971,453.1914177865948,454.40301241369275,453.74386170134096
1.680000000000001,0.309974214349,0.323674103741,53.0393913135,0.149940788928,6.20435771906,0.0,0.658262473183,0.891320444883,3.24816753579,0.13991999285,-0.000215653888992,0.0,426.2956959871411,427.90393698341984,430.2230445254461,428.551551405502
1.740000000000001,0.351050645997,0.380179601628,53.2364915119,0.158210815743,6.20465464532,0.0,0.710906351502,0.992960721144,3.32143625651,0.133301309095,0.0136710981757,0.0,442.11610727574987,443.25876225742866,442.5139959864655,441.9864894842882
1.8000000000000012,0.395383981073,0.443163943349,53.4393279603,0.165946623934,6.2053660177,0.0,0.766747046271,1.10726122441,3.43922236283,0.11833057539,0.0079540936601,0.0,457.2586986920153,456.8028937827505,458.27779324810035,457.10079279885235
1.8600000000000012,0.442841321561,0.512714075084,53.6465394091,0.17317216796,6.20576777642,0.0,0.815101175628,1.21168847779,3.46755625361,0.124313806447,0.00405283507362,0.0,429.7170448702548,429.3860871747704,430.03040460921505,430.5505332824713
1.9200000000000013,0.493629930779,0.58964431525,53.8610009821,0.180139762582,6.20594936841,0.0,0.877755219411,1.35336395232,3.68023091639,0.0899085996567,0.000890435927505,0.0,488.1909372580744,487.9548461438044,488.5319782032355,485.969937507036
1.9800000000000013,0.547670422542,0.674063710247,54.0818300799,0.185825007325,6.20676171034,0.0,0.92353136251,1.46106148773,3.68056825419,0.103008432872,0.0311870323691,0.0,421.9722680843176,424.57974252748585,422.5222064002123,423.65819879355985
2.0400000000000014,0.6044903841,0.765177115692,54.3033707529,0.192123748347,6.20840342504,0.0,0.970277670347,1.57656106006,3.70385649612,0.10865162774,0.0183368919969,0.0,432.3923109728881,431.3085106228109,430.3778646153413,430.8652631693703
2.1000000000000014,0.664226020693,0.863696813093,54.5281528379,0.198606892259,6.20976275847,0.0,1.0207405406,1.70797044886,3.78836582653,0.106827262183,0.0301325822652,0.0,451.74183381719024,452.6920877237693,451.1279859045829,450.99072348784165
2.1600000000000015,0.72712803424,0.970693078945,54.7602830124,0.205939584928,6.2111403797,0.0,1.07573922245,1.859173171,3.94846978643,0.142407626988,0.00204173502541,0.0,476.8148407481525,474.6638285320017,474.94461126016427,477.6775993187407
2.2200000000000015,0.793363969466,1.08710437564,55.0028257136,0.214818441025,6.21175677785,0.0,1.13200140919,2.02199202407,4.13522982518,0.15727380997,0.0230565235259,0.0,485.28149364149806,486.8563964133368,484.85621935484926,485.99024559215906
2.2800000000000016,0.862465513635,1.21201808122,55.2498496398,0.224254513276,6.21309641308,0.0,1.17125365726,2.14253345443,4.09873895498,0.15725600554,0.0208274720145,0.0,416.52862507258794,416.33367690488075,417.5851512201858,417.60877330585976
2.3400000000000016,0.933963267334,1.34452707349,55.4955792096,0.234441126466,6.21444558818,0.0,1.21186419959,2.27521379475,4.09192754801,0.187279053031,0.0256126474487,0.0,428.07629102415603,428.48338640312744,425.4735959073093,428.06462579332714
2.4000000000000017,1.00809002441,1.48592542176,55.7439878285,0.245888906004,6.21585738481,0.0,1.25881678066,2.43903463086,4.18752468697,0.197028366071,0.0190007212475,0.0,462.0002222871492,461.478584555046,460.91355691226994,461.71735948345395
2.4600000000000017,1.08461946224,1.63598354188,55.9925578447,0.257905525279,6.21655724437,0.0,1.29208401515,2.56377863863,4.09809153052,0.206081055462,-0.0100333440808,0.0,402.56840050189595,399.93215123237,401.0915768952587,401.9568606417034
2.520000000000002,1.16350738113,1.79512838555,56.2410925095,0.270352360899,6.21639763953,0.0,1.33749414597,2.74207751757,4.18547410227,0.210044148571,0.00905181800694,0.0,460.1078235984021,461.61654134917546,461.15934447300043,461.51287870724974
2.580000000000002,1.24488340117,1.96427372186,56.4914442561,0.282675283101,6.21689140215,0.0,1.37496881323,2.8970404217,4.15916224045,0.193906207378,0.00653153421943,0.0,425.58519298813553,425.36927584761776,426.7870200716053,425.4503911786261
2.640000000000002,1.32854542489,2.14311840619,56.7408781871,0.294116793252,6.21774211168,0.0,1.41367213265,3.0653047019,4.15477483519,0.18334489465,0.0262363950889,0.0,432.5238761907563,434.1803836310929,435.4896215462473,434.64137218750255
2.700000000000002,1.41471314968,2.33316432005,56.9930149235,0.305009324893,6.21916125646,0.0,1.45836002572,3.27037444303,4.24877260336,0.177674613864,0.0179069037381,0.0,467.88527222395095,467.2362865530412,467.4103226009179,466.998260533701
2.760000000000002,1.503460441,2.53539130383,57.249691948,0.315597456556,6.21995581114,0.0,1.49973044272,3.47127089717,4.30625639511,0.173945123511,0.00173456609912,0.0,458.5753857263753,457.2886502041056,458.08230055573694,457.8145907797776
2.820000000000002,1.59480731892,2.75051616721,57.5117601752,0.326110848657,6.21999817055,0.0,1.54507980381,3.70025906866,4.42809559994,0.177660685976,-0.00143507771087,0.0,479.93476436544415,479.6940825110388,480.2308030010076,480.53961219328363
